Word,Normalized Score,Unique Letter Count,Unique Letters
Salicylal,2.639,6,acilsy
Salicylaldehyde,3.332,9,acdehilsy
Salicylamide,2.996,9,acdeilmsy
Salicylanilide,2.996,9,acdeilnsy
Salicylase,2.708,7,aceilsy
Salicylate,2.708,8,aceilsty
Salicylic,2.773,6,acilsy
Salicylide,2.773,8,acdeilsy
Salicylidene,2.89,9,acdeilnsy
Salicylyl,2.833,6,acilsy
Salicylism,2.833,7,acilmsy
Salicylize,3.178,8,aceilsyz
Salicylous,2.708,8,acilosuy
Salicyluric,2.89,8,acilrsuy
Salicin,2.197,6,acilns
Salicine,2.303,7,aceilns
Salicines,2.398,7,aceilns
Salicins,2.303,6,acilns
Salicional,2.485,7,acilnos
Salicorn,2.303,8,acilnors
Salicornia,2.485,8,acilnors
Salience,2.303,7,aceilns
Saliences,2.398,7,aceilns
Saliency,2.565,8,aceilnsy
Saliencies,2.485,7,aceilns
Salient,1.946,7,aeilnst
Salientia,2.197,7,aeilnst
Salientian,2.303,7,aeilnst
Saliently,2.485,8,aeilnsty
Salients,2.079,7,aeilnst
Saliferous,2.565,9,aefilorsu
Salify,2.485,6,afilsy
Salifiable,2.708,7,abefils
Salification,2.833,9,acfilnost
Salified,2.485,7,adefils
Salifies,2.398,6,aefils
Salifying,2.773,8,afgilnsy
Saligenin,2.303,7,aegilns
Saligenol,2.303,8,aegilnos
Saligot,2.079,7,agilost
Saligram,2.398,7,agilmrs
Salimeter,2.398,8,aeilmrst
Salimetry,2.639,9,aeilmrsty
Salina,1.792,5,ailns
Salinan,1.946,5,ailns
Salinas,1.946,5,ailns
Salination,2.303,7,ailnost
Saline,1.792,6,aeilns
Salines,1.946,6,aeilns
Saliniferous,2.708,10,aefilnorsu
Salinification,2.944,9,acfilnost
Saliniform,2.708,9,afilmnors
Salinity,2.398,7,ailnsty
Salinities,2.303,7,aeilnst
Salinization,3.045,8,ailnostz
Salinize,2.833,7,aeilnsz
Salinized,2.944,8,adeilnsz
Salinizes,2.89,7,aeilnsz
Salinizing,2.996,7,agilnsz
Salinometer,2.565,10,aeilmnorst
Salinometry,2.773,11,aeilmnorsty
Salinosulphureous,3.091,11,aehilnoprsu
Salique,2.773,7,aeilqsu
Saliretin,2.197,8,aeilnrst
Salisbury,2.639,8,abilrsuy
Salisburia,2.485,7,abilrsu
Salish,2.197,5,ahils
Salishan,2.398,6,ahilns
Salite,1.792,6,aeilst
Salited,2.079,7,adeilst
Saliva,2.197,5,ailsv
Salival,2.303,5,ailsv
Salivan,2.303,6,ailnsv
Salivant,2.398,7,ailnstv
Salivary,2.639,7,ailrsvy
Salivas,2.303,5,ailsv
Salivate,2.398,7,aeilstv
Salivated,2.565,8,adeilstv
Salivates,2.485,7,aeilstv
Salivating,2.639,8,agilnstv
Salivation,2.565,8,ailnostv
Salivator,2.485,8,ailorstv
Salivatory,2.773,9,ailorstvy
Salivous,2.398,7,ailosuv
Salix,2.485,5,ailsx
Salm,1.792,4,alms
Salma,1.946,4,alms
Salmagundi,2.639,9,adgilmnsu
Salmagundis,2.708,9,adgilmnsu
Salmary,2.485,6,almrsy
Salmi,1.946,5,ailms
Salmiac,2.398,6,acilms
Salmin,2.079,6,ailmns
Salmine,2.197,7,aeilmns
Salmis,2.079,5,ailms
Salmo,1.946,5,almos
Salmon,2.079,6,almnos
Salmonet,2.303,8,aelmnost
Salmonid,2.398,8,adilmnos
Salmonidae,2.565,9,adeilmnos
Salmonids,2.485,8,adilmnos
Salmoniform,2.89,9,afilmnors
Salmonlike,2.773,9,aeiklmnos
Salmonoid,2.485,8,adilmnos
Salmonoidea,2.639,9,adeilmnos
Salmonoidei,2.639,9,adeilmnos
Salmons,2.197,6,almnos
Salmonsite,2.485,9,aeilmnost
Salnatron,2.197,7,alnorst
Salol,1.609,4,alos
Salols,1.792,4,alos
Salome,2.079,6,aelmos
Salometer,2.398,8,aelmorst
Salometry,2.639,9,aelmorsty
Salomon,2.197,6,almnos
Salomonia,2.398,7,ailmnos
Salomonian,2.485,7,ailmnos
Salomonic,2.565,8,acilmnos
Salon,1.609,5,alnos
Salonika,2.485,7,aiklnos
Salons,1.792,5,alnos
Salopian,2.303,7,ailnops
Salp,1.792,4,alps
Salpa,1.946,4,alps
Salpacean,2.565,7,acelnps
Salpae,2.079,5,aelps
Salpas,2.079,4,alps
Salpian,2.197,6,ailnps
Salpians,2.303,6,ailnps
Salpicon,2.485,8,acilnops
Salpid,2.197,6,adilps
Salpidae,2.398,7,adeilps
Salpids,2.303,6,adilps
Salpiform,2.773,9,afilmoprs
Salpiglosis,2.639,7,agilops
